DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA ,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
160320016,8/29/2016 0:00,8/29/2016 0:00,1840,3,Southwest,338,1,480,BIKE - STOLEN,0344 1251,19,M,O,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,480,,,,2900    WALTON                       AV,,34.0287,-118.2948
171407415,3/2/2017 0:00,7/28/2016 0:00,2130,14,Pacific,1463,1,480,BIKE - STOLEN,344,34,M,O,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,13100    FOUNTAIN PARK                DR,,33.9748,-118.4282
160325722,11/19/2016 0:00,11/18/2016 0:00,700,3,Southwest,328,1,480,BIKE - STOLEN,0344 1251,19,F,B,102,SIDEWALK,,,IC,Invest Cont,480,,,,2600    SEVERANCE                    ST,,34.0303,-118.2808
161521056,11/4/2016 0:00,11/3/2016 0:00,1800,15,N Hollywood,1563,1,480,BIKE - STOLEN,1602 1608 0344,28,M,H,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,11500    MOORPARK                     ST,,34.1504,-118.3823
161409933,3/23/2016 0:00,3/22/2016 0:00,1800,14,Pacific,1464,1,480,BIKE - STOLEN,344,28,F,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,480,,,,12900    RUNWAY                       RD,,33.9738,-118.423
160809003,4/18/2016 0:00,4/18/2016 0:00,1355,8,West LA,884,1,480,BIKE - STOLEN,1822 0344 1201 0346,24,F,X,102,SIDEWALK,,,IC,Invest Cont,480,,,,10800 W  PICO                         BL,,34.0406,-118.4275
160806781,2/29/2016 0:00,1/2/2016 0:00,1000,8,West LA,849,1,480,BIKE - STOLEN,344,33,M,W,108,PARKING LOT,,,IC,Invest Cont,480,,,,800 S  WOOSTER                      ST,,34.063,-118.3823
160122392,8/30/2016 0:00,8/30/2016 0:00,1640,1,Central,163,1,480,BIKE - STOLEN,344,27,M,W,101,STREET,,,IC,Invest Cont,480,,,,700 S  BROADWAY,,34.0452,-118.2534
162012054,6/13/2016 0:00,6/13/2016 0:00,1045,20,Olympic,2056,1,480,BIKE - STOLEN,2004 0344 0345,17,M,H,108,PARKING LOT,,,IC,Invest Cont,480,,,,900 S  VERMONT                      AV,,34.0509,-118.2937
160310300,4/5/2016 0:00,3/13/2016 0:00,1700,3,Southwest,328,1,480,BIKE - STOLEN,1251 0344,21,M,W,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,480,,,,1000 W  28TH                         ST,,34.0289,-118.2836
160706884,3/6/2016 0:00,3/6/2016 0:00,1500,7,Wilshire,724,1,480,BIKE - STOLEN,344,32,M,O,109,PARK/PLAYGROUND,,,IC,Invest Cont,480,,,,100    THE GROVE                    DR,,34.0761,-118.3563
161414395,5/20/2016 0:00,5/19/2016 0:00,1823,14,Pacific,1431,1,480,BIKE - STOLEN,344,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,480,,,,1500    OCEAN FRONT                  WK,,33.9875,-118.4741
160309833,3/30/2016 0:00,3/30/2016 0:00,1030,3,Southwest,357,1,480,BIKE - STOLEN,1251 0344 1822 1402,21,F,O,102,SIDEWALK,,,IC,Invest Cont,480,998,,,1100 W  37TH                         DR,,34.019,-118.292
161522574,12/4/2016 0:00,11/27/2016 0:00,1400,15,N Hollywood,1548,1,480,BIKE - STOLEN,344,42,M,O,108,PARKING LOT,,,IC,Invest Cont,480,,,,5200    RIVERTON                     AV,,34.1649,-118.3653
160311439,4/21/2016 0:00,4/13/2016 0:00,1,3,Southwest,338,1,480,BIKE - STOLEN,0344 1251,20,M,W,102,SIDEWALK,,,IC,Invest Cont,480,,,,3100    MC CLINTOCK                  AV,,34.0269,-118.2858
160307940,3/2/2016 0:00,2/29/2016 0:00,2045,3,Southwest,328,1,480,BIKE - STOLEN,0344 1251,21,M,W,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,480,,,,28TH,FIGUEROA,34.0264,-118.278
160618897,8/27/2016 0:00,8/26/2016 0:00,515,6,Hollywood,632,1,480,BIKE - STOLEN,344,33,M,H,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,480,,,,7900 W  SUNSET                       BL,,34.0981,-118.3615
161323056,11/16/2016 0:00,11/15/2016 0:00,1730,13,Newton,1307,1,480,BIKE - STOLEN,0346 0344,51,M,H,202,LIQUOR STORE,,,IC,Invest Cont,480,,,,1100 E  7TH                          ST,,34.038,-118.243
160813193,7/18/2016 0:00,7/6/2016 0:00,900,8,West LA,802,1,480,BIKE - STOLEN,344,58,F,W,103,ALLEY,,,IC,Invest Cont,480,,,,SUNSET                       BL,SWARTHMORE,34.048,-118.5269
161817269,9/4/2016 0:00,9/4/2016 0:00,1230,18,Southeast,1842,1,480,BIKE - STOLEN,1822 0344,21,M,H,301,GAS STATION,,,IC,Invest Cont,480,,,,IMPERIAL                     HY,MAIN                         ST,33.931,-118.2739
160320276,9/1/2016 0:00,8/27/2016 0:00,100,3,Southwest,338,1,480,BIKE - STOLEN,344,21,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,3100    MCCLINTOCK                   AV,,34.0268,-118.2896
161016169,9/28/2016 0:00,9/26/2016 0:00,1500,10,West Valley,1011,1,480,BIKE - STOLEN,0397 0344 1202 1602,61,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,19600    SHERMAN                      WY,,34.2047,-118.5531
161510871,5/3/2016 0:00,5/2/2016 0:00,2330,15,N Hollywood,1549,1,480,BIKE - STOLEN,344,22,F,O,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,480,,,,5400    FAIR                         AV,,34.1685,-118.3743
161105203,1/26/2016 0:00,1/23/2016 0:00,1000,11,Northeast,1141,1,480,BIKE - STOLEN,344,57,M,W,112,"BUS, SCHOOL, CHURCH",,,IC,Invest Cont,480,,,,1700 N  NEW HAMPSHIRE                AV,,34.1018,-118.2933
160319867,8/27/2016 0:00,8/25/2016 0:00,1700,3,Southwest,358,1,480,BIKE - STOLEN,1251 0344,18,M,W,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,,,IC,Invest Cont,480,,,,600    CHILDS WAY,,34.0189,-118.2819
160807835,3/23/2016 0:00,3/22/2016 0:00,1730,8,West LA,842,1,480,BIKE - STOLEN,0344 1202,65,M,W,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,480,,,,11500    WYOMING                      AV,,34.0475,-118.4536
160105329,1/17/2016 0:00,1/17/2016 0:00,1530,1,Central,152,1,480,BIKE - STOLEN,0344 0913 0345,27,M,H,403,DRUG STORE,,,IC,Invest Cont,480,,,,7TH,HOPE,34.048,-118.2577
160819860,12/13/2016 0:00,12/12/2016 0:00,2030,8,West LA,855,1,480,BIKE - STOLEN,0397 0344,38,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,1400    VETERAN                      AV,,34.0517,-118.442
160320013,8/29/2016 0:00,8/29/2016 0:00,2130,3,Southwest,358,1,480,BIKE - STOLEN,1251 0344,20,M,A,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,,,IC,Invest Cont,480,,,,600 W  35TH                         ST,,34.0204,-118.2809
160911723,6/3/2016 0:00,6/2/2016 0:00,900,9,Van Nuys,966,1,480,BIKE - STOLEN,344,25,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,480,,,,5200    FULTON                       AV,,34.1622,-118.4269
160518376,11/7/2016 0:00,11/5/2016 0:00,1730,5,Harbor,564,1,480,BIKE - STOLEN,0344 0329,40,F,W,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,200 W  5TH                          ST,,33.7403,-118.2814
160811339,6/6/2016 0:00,6/5/2016 0:00,1400,8,West LA,832,1,480,BIKE - STOLEN,344,44,F,W,707,GARAGE/CARPORT,,,AA,Adult Arrest,480,,,,1000    GRANVILLE                    AV,,34.0505,-118.465
161410101,3/25/2016 0:00,3/25/2016 0:00,800,14,Pacific,1463,1,480,BIKE - STOLEN,344,40,M,W,102,SIDEWALK,,,IC,Invest Cont,480,,,,12700 W  JEFFERSON                    BL,,33.9782,-118.422
162017977,10/10/2016 0:00,10/10/2016 0:00,1600,20,Olympic,2004,1,480,BIKE - STOLEN,344,28,F,W,102,SIDEWALK,,,IC,Invest Cont,480,,,,SERRANO,BEVERLY,34.0763,-118.3069
161318240,8/26/2016 0:00,8/25/2016 0:00,930,13,Newton,1313,1,480,BIKE - STOLEN,344,21,M,H,101,STREET,,,IC,Invest Cont,480,,,,CENTRAL                      AV,WASHINGTON                   BL,34.0245,-118.2505
160320527,9/5/2016 0:00,8/31/2016 0:00,2100,3,Southwest,308,1,480,BIKE - STOLEN,1251 0344,23,F,A,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,480,,,,2300    PORTLAND                     ST,,34.0339,-118.281
161426326,10/23/2016 0:00,10/20/2016 0:00,1600,14,Pacific,1443,1,480,BIKE - STOLEN,344,29,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,1300    VENICE                       BL,,33.9928,-118.4513
160320517,9/6/2016 0:00,9/6/2016 0:00,1020,3,Southwest,358,1,480,BIKE - STOLEN,1251 0344 0397,21,M,W,102,SIDEWALK,,,IC,Invest Cont,480,,,,800 W  34TH                         ST,,34.0226,-118.2838
160122582,9/2/2016 0:00,9/2/2016 0:00,2030,1,Central,139,1,480,BIKE - STOLEN,344,33,M,B,102,SIDEWALK,,,IC,Invest Cont,480,,,,700 E  4TH                          PL,,34.0454,-118.2333
160121312,8/16/2016 0:00,8/16/2016 0:00,930,1,Central,192,1,480,BIKE - STOLEN,0344 1251,21,M,H,101,STREET,,,IC,Invest Cont,480,,,,1600 S  OLIVE                        ST,,34.0352,-118.2654
160323495,10/17/2016 0:00,10/15/2016 0:00,200,3,Southwest,328,1,480,BIKE - STOLEN,1251 0344,20,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,700 W  27TH                         ST,,34.0278,-118.2783
160221656,12/11/2016 0:00,12/10/2016 0:00,1200,2,Rampart,218,1,480,BIKE - STOLEN,344,36,F,O,102,SIDEWALK,,,IC,Invest Cont,480,,,,800    LAGUNA                       AV,,34.0727,-118.2597
162019504,11/10/2016 0:00,11/8/2016 0:00,1900,20,Olympic,2016,1,480,BIKE - STOLEN,0344 0397,25,M,O,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,480,,,,100 S  NORMANDIE                    AV,,34.0728,-118.3004
161426850,10/30/2016 0:00,10/27/2016 0:00,1800,14,Pacific,1443,1,480,BIKE - STOLEN,344,38,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,1300    VENICE                       BL,,33.9928,-118.4513
160417181,11/4/2016 0:00,11/3/2016 0:00,2300,4,Hollenbeck,499,1,480,BIKE - STOLEN,344,44,M,H,104,DRIVEWAY,,,IC,Invest Cont,480,,,,1100    LOS PALOS                    ST,,34.0203,-118.1946
171504084,1/1/2017 0:00,12/17/2016 0:00,1900,15,N Hollywood,1555,1,480,BIKE - STOLEN,344,35,F,O,108,PARKING LOT,,,AO,Adult Other,480,,,,11100    HUSTON                       ST,,34.1598,-118.3715
161016092,9/27/2016 0:00,9/27/2016 0:00,420,10,West Valley,1011,1,480,BIKE - STOLEN,0344 1823,40,M,H,401,MINI-MART,,,IC,Invest Cont,480,,,,TAMPA,SATICOY,34.2084,-118.5535
160515185,8/31/2016 0:00,8/31/2016 0:00,700,5,Harbor,531,1,480,BIKE - STOLEN,344,56,M,O,108,PARKING LOT,,,IC,Invest Cont,480,,,,1400 W  259TH                        ST,,33.7882,-118.3012
160805192,1/25/2016 0:00,1/24/2016 0:00,1630,8,West LA,884,1,480,BIKE - STOLEN,344,58,M,W,406,OTHER STORE,,,IC,Invest Cont,480,,,,11000 W  PICO                         BL,,34.0383,-118.4324
161514377,7/5/2016 0:00,7/3/2016 0:00,2300,15,N Hollywood,1525,1,480,BIKE - STOLEN,344,25,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,5600    COLFAX                       AV,,34.1826,-118.3916
160205170,1/24/2016 0:00,1/23/2016 0:00,1700,2,Rampart,201,1,480,BIKE - STOLEN,0344 1258,10,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,1000 N  MARIPOSA                     AV,,34.0891,-118.2992
161427997,11/17/2016 0:00,11/15/2016 0:00,900,14,Pacific,1406,1,480,BIKE - STOLEN,344,24,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,10500    NATIONAL                     BL,,34.029,-118.411
162112877,7/9/2016 0:00,7/9/2016 0:00,1220,21,Topanga,2156,1,480,BIKE - STOLEN,325,28,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,480,,,,6400    OWENSMOUTH                   AV,,34.1869,-118.6015
160324034,10/25/2016 0:00,10/25/2016 0:00,1000,3,Southwest,358,1,480,BIKE - STOLEN,344,20,F,W,102,SIDEWALK,,,IC,Invest Cont,480,,,,3600    WALT                         WY,,34.0215,-118.2868
160114895,5/18/2016 0:00,5/7/2016 0:00,900,1,Central,182,1,480,BIKE - STOLEN,0344 0397,56,F,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,480,,,,500 W  OLYMPIC                      BL,,34.043,-118.2606
160125075,10/10/2016 0:00,10/10/2016 0:00,1200,1,Central,138,1,480,BIKE - STOLEN,0344 0397,46,M,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,480,,,,200 E  2ND                          ST,,34.0503,-118.2433
161115036,8/19/2016 0:00,8/17/2016 0:00,1200,11,Northeast,1133,1,480,BIKE - STOLEN,344,31,M,W,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,480,,,,3300    SILVER LAKE                  BL,,34.1149,-118.2535
161408173,2/29/2016 0:00,2/26/2016 0:00,1800,14,Pacific,1477,1,480,BIKE - STOLEN,344,45,M,W,102,SIDEWALK,,,IC,Invest Cont,480,,,,8500 S  SEPULVEDA                    BL,,33.961,-118.3962
160409883,5/16/2016 0:00,5/15/2016 0:00,2000,4,Hollenbeck,404,1,480,BIKE - STOLEN,344,36,M,H,102,SIDEWALK,,,IC,Invest Cont,480,,,,5900    MONTEREY                     RD,,34.1045,-118.1848
160619205,8/30/2016 0:00,8/29/2016 0:00,800,6,Hollywood,628,1,480,BIKE - STOLEN,1602 0344,35,M,W,108,PARKING LOT,,,IC,Invest Cont,480,,,,2200 N  BEACHWOOD                    DR,,34.1101,-118.3215
160120573,8/5/2016 0:00,8/5/2016 0:00,650,1,Central,148,1,480,BIKE - STOLEN,0344 0345,25,F,W,101,STREET,,,IC,Invest Cont,480,,,,4TH,TOWNE,34.0444,-118.2407
160812016,6/21/2016 0:00,6/20/2016 0:00,1800,8,West LA,855,1,480,BIKE - STOLEN,0344 0397 1602,35,F,W,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,1600    CAMDEN                       AV,,34.0502,-118.4439
160311631,4/25/2016 0:00,4/24/2016 0:00,1445,3,Southwest,359,1,480,BIKE - STOLEN,1251 0344,22,F,H,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,,,IC,Invest Cont,480,,,,3500 S  FIGUEROA                     ST,,34.0204,-118.2809
162015994,8/31/2016 0:00,8/28/2016 0:00,1900,20,Olympic,2036,1,480,BIKE - STOLEN,344,29,M,O,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,3200    WILSHIRE                     BL,,34.0618,-118.2916
160625138,12/12/2016 0:00,11/14/2016 0:00,1200,6,Hollywood,647,1,480,BIKE - STOLEN,0344 0397,30,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,480,,,,5800    HAROLD                       WY,,34.0993,-118.3159
160308554,3/10/2016 0:00,3/10/2016 0:00,530,3,Southwest,353,1,480,BIKE - STOLEN,344,55,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,480,,,,3600    MUIRFIELD                    RD,,34.0215,-118.3422
160609627,3/26/2016 0:00,3/25/2016 0:00,2200,6,Hollywood,678,1,480,BIKE - STOLEN,344,33,M,W,101,STREET,,,IC,Invest Cont,480,,,,900 N  OXFORD                       AV,,34.0862,-118.3078
160111616,4/6/2016 0:00,4/5/2016 0:00,200,1,Central,156,1,480,BIKE - STOLEN,344,56,F,W,116,OTHER/OUTSIDE,,,IC,Invest Cont,480,,,,500    WALL                         ST,,34.0449,-118.2458
162008844,4/8/2016 0:00,4/7/2016 0:00,1400,20,Olympic,2034,1,480,BIKE - STOLEN,344,35,M,H,101,STREET,,,IC,Invest Cont,480,,,,8TH                          ST,NORMANDIE                    AV,34.0577,-118.2998
160222312,12/23/2016 0:00,12/23/2016 0:00,1430,2,Rampart,269,1,480,BIKE - STOLEN,344,55,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,1200 W  8TH                          ST,,34.0496,-118.2677
160804579,1/12/2016 0:00,1/10/2016 0:00,755,8,West LA,895,1,480,BIKE - STOLEN,344,37,F,W,102,SIDEWALK,,,IC,Invest Cont,480,,,,NATIONAL,CLUB,34.0305,-118.4024
161420323,7/30/2016 0:00,7/30/2016 0:00,2045,14,Pacific,1433,1,480,BIKE - STOLEN,344,65,M,B,101,STREET,,,IC,Invest Cont,480,,,,WALNUT                       AV,VENICE                       BL,33.9954,-118.4512
160814395,8/13/2016 0:00,8/12/2016 0:00,1830,8,West LA,827,1,480,BIKE - STOLEN,0344 1602,35,F,W,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,11600    CHENAULT                     ST,,34.0582,-118.4657
160616279,7/18/2016 0:00,7/18/2016 0:00,1000,6,Hollywood,645,1,480,BIKE - STOLEN,344,24,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,480,,,,1300 N  SYCAMORE                     AV,,34.0944,-118.3428
161108019,3/24/2016 0:00,3/24/2016 0:00,900,11,Northeast,1152,1,480,BIKE - STOLEN,1606 0344,30,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,1600    RODNEY                       DR,,34.1001,-118.29
161113549,7/18/2016 0:00,7/18/2016 0:00,730,11,Northeast,1177,1,480,BIKE - STOLEN,344,25,F,H,203,OTHER BUSINESS,,,IC,Invest Cont,480,,,,500 W  AVENUE 26,,34.0839,-118.2224
160120922,8/10/2016 0:00,8/10/2016 0:00,1600,1,Central,162,1,480,BIKE - STOLEN,344,18,M,H,102,SIDEWALK,,,IC,Invest Cont,480,,,,500 W  7TH                          ST,,34.0467,-118.2556
160320573,9/7/2016 0:00,9/7/2016 0:00,600,3,Southwest,358,1,480,BIKE - STOLEN,0344 1251,19,M,W,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,,,IC,Invest Cont,480,,,,3500    WATT                         WY,,34.0235,-118.2858
161514541,7/10/2016 0:00,6/24/2016 0:00,2100,15,N Hollywood,1585,1,480,BIKE - STOLEN,344,34,F,W,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,10900    BLUFFSIDE                    DR,,34.1414,-118.3686
160208239,3/24/2016 0:00,3/23/2016 0:00,1915,2,Rampart,212,1,480,BIKE - STOLEN,1402 0344,24,M,W,102,SIDEWALK,,,IC,Invest Cont,480,998,,,300 N  VERMONT                      AV,,34.0763,-118.2917
160320897,9/11/2016 0:00,9/11/2016 0:00,1200,3,Southwest,308,1,480,BIKE - STOLEN,0344 1251,25,F,I,102,SIDEWALK,,,IC,Invest Cont,480,,,,900 W  ADAMS                        BL,,34.0347,-118.2809
160322701,10/6/2016 0:00,10/6/2016 0:00,2040,3,Southwest,379,1,480,BIKE - STOLEN,0344 1822,41,M,H,203,OTHER BUSINESS,,,IC,Invest Cont,480,,,,1000 W  MARTIN LUTHER KING JR        BL,,34.0145,-118.2937
160515059,8/27/2016 0:00,8/27/2016 0:00,2225,5,Harbor,529,1,480,BIKE - STOLEN,344,51,F,H,119,"PORCH, RESIDENTIAL",,,IC,Invest Cont,480,,,,700    FLINT                        AV,,33.7792,-118.2493
161424641,9/28/2016 0:00,9/26/2016 0:00,1830,14,Pacific,1431,1,480,BIKE - STOLEN,344,20,F,W,102,SIDEWALK,,,IC,Invest Cont,480,,,,MARKET                       ST,SPEEDWAY,33.9877,-118.4738
161512132,5/29/2016 0:00,5/27/2016 0:00,1700,15,N Hollywood,1545,1,480,BIKE - STOLEN,344,39,F,W,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,480,,,,12000    HUSTON                       ST,,34.1594,-118.3943
162016762,9/16/2016 0:00,9/12/2016 0:00,2130,20,Olympic,2004,1,480,BIKE - STOLEN,0344 1602,26,M,W,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,480,,,,400 N  OXFORD                       AV,,34.0776,-118.308
160908141,3/23/2016 0:00,3/21/2016 0:00,1400,9,Van Nuys,943,1,480,BIKE - STOLEN,344,25,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,14300    CHANDLER                     BL,,34.1747,-118.4442
161514811,7/15/2016 0:00,7/11/2016 0:00,700,15,N Hollywood,1505,1,480,BIKE - STOLEN,344,64,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,480,,,,7200    CAMELLIA                     AV,,34.2012,-118.3823
160804254,1/6/2016 0:00,1/5/2016 0:00,1500,8,West LA,859,1,480,BIKE - STOLEN,0344 1602 0397 1202,61,M,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,480,,,,1500 S  SHERBOURNE                   DR,,34.0514,-118.3799
160327587,12/19/2016 0:00,12/14/2016 0:00,1800,3,Southwest,328,1,480,BIKE - STOLEN,0344 1251,21,M,W,102,SIDEWALK,,,IC,Invest Cont,480,,,,900 W  28TH                         ST,,34.0283,-118.2822
160313968,5/28/2016 0:00,5/28/2016 0:00,1656,3,Southwest,358,1,480,BIKE - STOLEN,344,15,X,X,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,,,IC,Invest Cont,480,,,,3500    TROUSDALE                    PY,,34.0215,-118.2868
161117156,10/2/2016 0:00,10/1/2016 0:00,1700,11,Northeast,1129,1,480,BIKE - STOLEN,344,44,F,H,108,PARKING LOT,,,IC,Invest Cont,480,,,,6500    ELGIN                        ST,,34.1177,-118.178
160713450,8/5/2016 0:00,8/5/2016 0:00,1500,7,Wilshire,717,1,480,BIKE - STOLEN,344,47,F,W,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,480,,,,300 N  SYCAMORE                     AV,,34.0762,-118.343
160814493,8/16/2016 0:00,8/16/2016 0:00,120,8,West LA,882,1,480,BIKE - STOLEN,1251 0344,24,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,Adult Arrest,480,,,,1900    BELOIT                       AV,,34.0431,-118.444
160818657,11/14/2016 0:00,11/11/2016 0:00,2200,8,West LA,849,1,480,BIKE - STOLEN,0344 1607 1602 1210 0397,34,M,O,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,480,,,,800 S  SHERBOURNE                   DR,,34.063,-118.3793
160621718,10/10/2016 0:00,10/7/2016 0:00,600,6,Hollywood,659,1,480,BIKE - STOLEN,344,20,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,480,,,,1400 N  SERRANO                      AV,,34.0967,-118.307
160127683,11/21/2016 0:00,11/21/2016 0:00,1455,1,Central,152,1,480,BIKE - STOLEN,0344 0397 1602,32,M,H,738,LIBRARY,,,IC,Invest Cont,480,,,,600 W  5TH                          ST,,34.0502,-118.254
160111429,4/4/2016 0:00,4/4/2016 0:00,920,1,Central,182,1,480,BIKE - STOLEN,1402 0344 0397,50,M,B,101,STREET,,,AO,Adult Other,480,998,,,700 W  OLYMPIC                      BL,,34.0444,-118.2628
160920673,11/21/2016 0:00,11/10/2016 0:00,1600,9,Van Nuys,952,1,480,BIKE - STOLEN,0344 1822,29,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,14900    BURBANK                      BL,,34.1721,-118.4574
161110594,5/18/2016 0:00,5/17/2016 0:00,1,11,Northeast,1137,1,480,BIKE - STOLEN,344,30,F,W,101,STREET,,,IC,Invest Cont,480,,,,300 N  AVENUE 53,,34.1092,-118.1998
160806144,2/16/2016 0:00,2/7/2016 0:00,2300,8,West LA,859,1,480,BIKE - STOLEN,0344 1602 0346,62,F,W,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,480,,,,8500    SATURN                       ST,,34.0516,-118.3762
162009878,4/28/2016 0:00,4/12/2016 0:00,1400,20,Olympic,2029,1,480,BIKE - STOLEN,0344 0397,30,M,H,101,STREET,,,IC,Invest Cont,480,,,,VERMONT,WILSHIRE,34.0618,-118.2916
160709214,4/30/2016 0:00,4/29/2016 0:00,2337,7,Wilshire,724,1,480,BIKE - STOLEN,0344 0397,29,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,480,,,,100    THE GROVE                    DR,,34.0761,-118.3563
161417079,6/23/2016 0:00,6/22/2016 0:00,800,14,Pacific,1432,1,480,BIKE - STOLEN,1608,23,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,900    MILWOOD                      AV,,33.9959,-118.4611
160309888,3/31/2016 0:00,3/31/2016 0:00,15,3,Southwest,331,1,480,BIKE - STOLEN,0334 1202 1822,60,M,W,102,SIDEWALK,,,IC,Invest Cont,480,,,,WESTERN                      BL,ADAMS                        BL,34.0283,-118.3492
160123781,9/20/2016 0:00,9/19/2016 0:00,1830,1,Central,157,1,480,BIKE - STOLEN,0344 1236,0,M,O,203,OTHER BUSINESS,,,IC,Invest Cont,480,,,,600 S  SAN PEDRO                    ST,,34.0423,-118.2452
160325784,11/21/2016 0:00,11/18/2016 0:00,1700,3,Southwest,328,1,480,BIKE - STOLEN,0397 0344 1251,20,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,900 W  30TH                         ST,,34.0267,-118.2817
160305118,1/18/2016 0:00,1/11/2016 0:00,2300,3,Southwest,358,1,480,BIKE - STOLEN,0344 1251,18,F,A,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,,,IC,Invest Cont,480,,,,3700    MCCLINTOCK                   AV,,34.0204,-118.29
160322387,10/1/2016 0:00,10/1/2016 0:00,800,3,Southwest,308,1,480,BIKE - STOLEN,1251 0344,18,M,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,2100    TOBERMAN                     ST,,34.0354,-118.2808
160124275,9/27/2016 0:00,9/27/2016 0:00,815,1,Central,192,1,480,BIKE - STOLEN,344,55,F,H,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,1300 S  FIGUEROA                     ST,,34.0407,-118.268
161422566,8/30/2016 0:00,8/27/2016 0:00,145,14,Pacific,1464,1,480,BIKE - STOLEN,344,42,M,O,710,OTHER PREMISE,,,IC,Invest Cont,480,,,,13000    PACIFIC PROMENADE,,33.9731,-118.4226
